"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0010874","regulation of cholesterol efflux","21/3925","57/18842",0.368421052631579,1.76860878310426,2.98104293826633,0.00393070656024369,0.0262518302405138,0.0262518302405138,"MIR145/APOA1/PON1/NAXE/EEPD1/CES1/PPARG/PTCH1/ADIPOQ/EGF/PLTP/LRP1/CAV1/MIR27B/ABCA12/CETP/ABCA1/ABCA8/PLA2G10/ABCA5/SHH",21
"GO:0051382","kinetochore assembly","14/3925","33/18842",0.424242424242424,2.03657981084733,3.05708787908081,0.00407690763529837,0.0271024910582133,0.0271024910582133,"CENPI/CENPK/CENPO/CENPF/DLGAP5/CENPN/HJURP/CENPE/CENPX/OIP5/CENPA/MIS18A/CENPW/CENPP",14
"GO:0051955","regulation of amino acid transport","14/3925","33/18842",0.424242424242424,2.03657981084733,3.05708787908081,0.00407690763529837,0.0271024910582133,0.0271024910582133,"LEP/RGS2/GRM2/RGS4/KMO/NPY5R/ABAT/PER2/STXBP1/ATP1A2/SLC7A5/AVPR1A/ADORA2A/NTSR1",14
"GO:0099174","regulation of presynapse organization","14/3925","33/18842",0.424242424242424,2.03657981084733,3.05708787908081,0.00407690763529837,0.0271024910582133,0.0271024910582133,"IL1RAPL2/WNT7A/NTRK3/NTNG2/SLITRK3/CBLN1/SNCA/LRFN4/NRXN1/GPC4/LRFN5/LRRC4B/DKK1/SLITRK2",14
"GO:2000352","negative regulation of endothelial cell apoptotic process","14/3925","33/18842",0.424242424242424,2.03657981084733,3.05708787908081,0.00407690763529837,0.0271024910582133,0.0271024910582133,"TERT/PAK4/CDH5/GATA3/RAMP2/TMEM215/ANGPT1/SCG2/FGA/SEMA5A/TEK/IL13/NDNF/MIR126",14
"GO:0040013","negative regulation of locomotion","103/3925","389/18842",0.264781491002571,1.27108607731731,2.77127474192567,0.0041125852319217,0.0273081351559091,0.0273081351559091,"TMEFF2/ADAMTS9/CCL2/MIR221/KANK1/NOG/KLF4/CLDN5/CD200/PTGER4/NHERF1/MIR205/SLAMF8/MIR145/CCL21/TGFBR3/BMP5/GATA3/GDF15/MAPK15/RGCC/ACVRL1/DPP4/CDH11/MCTP1/MMRN2/MMRN1/PTPRR/SERPINF1/C5AR2/PPARG/DRD2/KRT16/CFL1/ADIPOQ/CCN3/MYOCD/ANGPT4/IDH2/IFITM1/PTPRM/HAS1/PODN/ATP1B2/DUSP1/DNAJA4/SEMA5A/FBLN1/GJA1/EMILIN2/COL3A1/CLDN3/CYGB/SFRP1/ADIPOR1/CERS2/DCN/ROBO2/BST2/SAP30/CX3CL1/IL33/PTPRT/CHRD/ITGB1BP1/EPPIN/SULF1/CARTPT/ELANE/RECK/FGF2/MEOX2/ZEB2/CXCL12/SPOCK3/NEDD9/PHLDB2/LRP1/HOXA7/CXCL13/STAP1/EVL/DLC1/SLIT2/NGFR/CORO1B/IL24/SLURP1/APOD/NODAL/TIMP1/ABCC8/CLDN19/ACVR1C/DPEP1/MIR126/EPHA4/GREM1/ROBO3/SPINT2/CCL28/SHH/ALOX15B",103
"GO:0048041","focal adhesion assembly","28/3925","83/18842",0.337349397590361,1.61944900621595,2.90115428534353,0.00423895067976902,0.0281147915477307,0.0281147915477307,"ARHGAP6/ACTN2/GPM6B/RAB40C/ACVRL1/SRC/CDH11/MYOC/FAM107A/CORO2B/CFL1/CTTN/TSPAN11/TEK/SFRP1/SORBS1/CAMSAP3/NRP1/FERMT2/ITGB1BP1/THSD1/DMTN/PHLDB2/DLC1/RHOD/APOD/MMP14/GREM1",28
"GO:0045766","positive regulation of angiogenesis","54/3925","185/18842",0.291891891891892,1.40122981580306,2.8131262115026,0.00427573644180059,0.0283261388900415,0.0283261388900415,"PKM/KLF4/TIE1/TERT/ADAM12/XBP1/ECM1/PAK4/CDH5/PRKCA/CCR3/RAMP2/CCL24/CD34/HSPB6/LRG1/PRKD1/CHRNA7/HMGA2/CMA1/HSPB1/PTGIS/MDK/ANGPT4/SASH1/AQP1/CCL11/ZG16B/SEMA5A/TEK/EMILIN2/ADM2/FGF1/C6/GATA4/CAMP/BMPER/NRP1/ADM/RAPGEF3/AKT3/FGF2/MIR27B/CLIC3/NODAL/CCBE1/F3/MIR126/ANGPTL3/GREM1/C3/ANGPTL4/CXCR3/HYAL1",54
"GO:0031099","regeneration","44/3925","145/18842",0.303448275862069,1.45670634746321,2.83182326356313,0.00432222204184485,0.0285883596329435,0.0285883596329435,"MIR221/XIRP1/F7/TGFBR3/EYS/PTN/OMG/BAK1/SPAAR/SPP1/CA3/IGF1/CAPN3/P2RX5/CCND1/RTN4R/CCNB1/PTCH1/MDK/CCNA2/CCN3/IL6/IGFBP1/RGMA/MYMX/PCNA/FLT3/CERS2/KIAA0319/GATA4/FOLR1/GAP43/ANXA1/AURKA/NREP/CXCL12/MYF6/RTN4RL2/MSTN/SLC7A5/WNT1/APOD/EPHA4/CSPG5",44
"GO:2000351","regulation of endothelial cell apoptotic process","22/3925","61/18842",0.360655737704918,1.73133131460791,2.93461269091288,0.00432524947720928,0.0285883596329435,0.0285883596329435,"CCL2/TERT/XBP1/PAK4/CDH5/GATA3/ECSCR/RAMP2/RGCC/AKR1C3/TMEM215/ANGPT1/GPER1/SCG2/FGA/SEMA5A/TEK/IL13/NDNF/NGFR/F3/MIR126",22
"GO:0001936","regulation of endothelial cell proliferation","50/3925","169/18842",0.29585798816568,1.42026909885803,2.81510645721873,0.00434785856780171,0.0286683865956021,0.0286683865956021,"CCL2/CNMD/LEP/TIE1/MIR205/ECM1/PRKCA/FLT4/CAV2/CCR3/CCL24/LRG1/PRKD1/RGCC/ACVRL1/STAT1/MMRN2/PPARG/FGFBP1/CDH13/MDK/SCG2/IL12B/PTPRM/CCL11/MIR10B/EGF/ATOH8/SEMA5A/TEK/NRP1/STAT5A/AKT3/SULF1/PPP1R16B/FGF2/EGR3/CXCL12/CAV1/MIR27B/COL4A3/PROX1/NGFR/BMP6/F3/MIR126/TNMD/HMGB2/CXCR3/NR4A1",50
"GO:0060560","developmental growth involved in morphogenesis","50/3925","169/18842",0.29585798816568,1.42026909885803,2.81510645721873,0.00434785856780171,0.0286683865956021,0.0286683865956021,"MT3/PLXNA3/SEMA7A/RIMS2/EDN3/SEMA3A/PAK1/EDN1/SPP1/NLGN3/SEMA3F/RTN4R/SH3GL2/WNT7B/SYT1/CFL1/KIF26B/CTTN/SYT17/SIX4/LIMK1/EDN2/TRIM46/VIM/RGMA/MAG/SEMA5A/LHX1/FGF1/PRKN/KIAA0319/NRP1/S1PR1/CDH2/CYFIP2/CXCL12/NRCAM/OSTN/RNF157/SLIT2/PLXNA4/CDK5/NPR2/UNC13A/S100B/SEMA6D/SEMA3G/SLIT3/NRN1/BDNF",50
"GO:0030509","BMP signaling pathway","46/3925","153/18842",0.300653594771242,1.44329045418592,2.82404831907275,0.00435229631484388,0.0286683865956021,0.0286683865956021,"ZNF423/BMP8B/NOG/SMAD9/TMEM100/CDH5/TGFBR3/BMP5/ARK2C/CCN1/PCSK6/ACVRL1/CRIM1/SKIL/DLX5/CHRDL1/BMP8A/GDF5/PPARG/BMP2/SOX11/BMPR1B/RBPMS2/RGMA/DLX3/FOXD1/GATA4/BMPER/RUNX2/TBX20/CHRD/SOSTDC1/ERFE/SULF1/VWC2/FSTL1/CAV1/BMP6/WNT1/FSTL4/SCX/SCUBE3/GREM1/CRB2/GREM2/LEFTY2",46
"GO:0062013","positive regulation of small molecule metabolic process","47/3925","157/18842",0.299363057324841,1.4370952168445,2.82104744047947,0.00435869663937428,0.0286777332032889,0.0286777332032889,"SLC4A4/SREBF1/APOA1/PID1/EDN1/MLXIPL/PPARA/CYP7A1/PTH1R/GDF15/IGF1/ABCD2/SRC/CES1/P2RY6/IGF2/PPARG/KAT2B/GPER1/ADIPOQ/SNCA/EDN2/FGF1/PRKN/GCK/SORBS1/ZBTB20/ADM/PPP1CA/IFNG/PHKG2/LHCGR/FOXO1/QKI/PTGS2/DGAT2/GPIHBP1/AVPR1A/BMP6/AGT/PMAIP1/IRS2/GNAI1/GPLD1/PLA2G3/ADCYAP1R1/NTSR1",47
"GO:0055117","regulation of cardiac muscle contraction","29/3925","87/18842",0.333333333333333,1.60016985138004,2.8781029725972,0.00443640452046447,0.0291556858725045,0.0291556858725045,"JPH2/CLIC2/RGS2/CASQ2/ADRB2/CAV3/JPH1/TRDN/HRC/ANK2/JPH3/UCN/DMD/SCN5A/GATA4/CTNNA3/ATP1A2/CHGA/CAV1/BIN1/ADRA1A/TNNI3/NKX2-5/NOS1/PLN/KCNJ2/JPH4/ADRB3/GSTM2",29
"GO:0001953","negative regulation of cell-matrix adhesion","16/3925","40/18842",0.4,1.92020382165605,2.98842984183395,0.0044560109855202,0.0291845907208644,0.0291845907208644,"ARHGAP6/RAB40C/ACVRL1/SRC/MYOC/CDKN2A/FAM107A/GDPD2/ITGB1BP1/MMP12/DMTN/PHLDB2/HOXA7/DLC1/APOD/MMP14",16
"GO:0045740","positive regulation of DNA replication","16/3925","40/18842",0.4,1.92020382165605,2.98842984183395,0.0044560109855202,0.0291845907208644,0.0291845907208644,"EGFR/E2F8/CDC7/E2F7/DBF4/CDC25A/CDK1/ENDOG/PCNA/NPM2/UCN/KCTD13/EREG/PTK6/DNA2/CDT1",16
"GO:1990776","response to angiotensin","16/3925","40/18842",0.4,1.92020382165605,2.98842984183395,0.0044560109855202,0.0291845907208644,0.0291845907208644,"INHBA/MAS1/ACTN2/MIR145/CDC6/PRKCA/PLA2G2A/DDR2/PRKD1/KL/SRC/COL3A1/CAMK2A/CAV1/MIR27B/AGT",16
"GO:0046676","negative regulation of insulin secretion","13/3925","30/18842",0.433333333333333,2.08022080679406,3.03729336218728,0.00448255778359848,0.0293250967729278,0.0293250967729278,"EPHA5/BMP8A/DRD2/CCN3/KCNB1/KCNJ11/PDE8B/PRKN/FAM3D/CHGA/FOXO1/ABCC8/HADH",13
"GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","81/3925","297/18842",0.272727272727273,1.30922987840185,2.75535344338223,0.00451948019463437,0.0295330845408741,0.0295330845408741,"CDKN1C/INHBA/ZNF423/WFIKKN2/NOG/AMH/CITED1/XBP1/CIDEA/MIR205/OVOL2/ZNF703/MIR145/CDH5/TGFBR3/BMP5/ARK2C/TGFBR3L/CCN1/PPARA/GDF15/LRG1/PCSK6/ACVRL1/WFIKKN1/CRIM1/SKIL/TGFBR2/CHRDL1/GDF5/PPARG/INHA/BMP2/SOX11/CCN3/MYOCD/SPRY2/PRDM16/FBN2/TTK/RBPMS2/SPRY1/ATOH8/ASPN/IL17RD/FOXD1/DACT2/KIAA0319/GATA4/FOLR1/BMPER/SAP30/NREP/TBX20/CHRD/SOSTDC1/ERFE/SULF1/VWC2/LTBP4/FSTL1/ZEB2/LRP1/CAV1/MIR27B/DKK1/IGSF1/PARP1/SPRED3/BMP6/WNT1/NODAL/ADAMTSL2/SLC2A10/FSTL4/SCUBE3/GREM1/GIPC1/CRB2/GREM2/SHH",81
"GO:1903706","regulation of hemopoiesis","101/3925","382/18842",0.264397905759162,1.2692446726915,2.72705572601736,0.00466471190506214,0.0304475583190961,0.0304475583190961,"INHBA/MIR221/FADD/IL17D/SOX12/ZFP36L2/FOXJ1/ZFP36/XBP1/POU4F1/SLAMF8/MIR145/PRKCA/PTN/TESC/GATA3/FCRL3/MEIS2/CIB1/BCL6/CD80/RASGRP1/PCK1/EEIG1/ZBTB16/HOXA9/PF4/H4C12/STAT1/CDKN2A/TAL1/SIGLEC15/TGFBR2/H4C4/CCL19/INHA/BATF/MDK/MYB/H4C11/SPINK5/ADIPOQ/LEO1/THPO/PRDM16/KISS1R/IL4I1/MPL/IL12B/LAG3/LEF1/IL34/STAC2/PSMB3/STAT5B/SFRP1/P4HTM/ADAM8/IFNL1/ZFPM1/TMEM178A/ANXA1/MTURN/FANCA/IL18/FOXP3/CSF3/STAT5A/ERFE/IFNG/CARTPT/CR1/H4C8/RHOH/QKI/H4C9/NEDD9/TLR4/HOXA7/HOXA5/IRF7/ASCL2/RAB7B/VSIR/KISS1/ISG15/PSMA7/CTLA4/MMP14/FAXDC2/TNFSF4/IL27/H4C14/CD27/HMGB2/H4C16/H4C5/PRXL2A/TM4SF19/PLA2G3/SHH",101
"GO:0033500","carbohydrate homeostasis","67/3925","239/18842",0.280334728033473,1.34574954028196,2.75930767690887,0.0046725003093438,0.0304638553577489,0.0304638553577489,"CYB561/LEPR/XBP1/CRY2/OPRK1/BRSK2/PCK1/MLXIPL/EPHA5/OBP2A/CYP7A1/ACSM2A/PIK3R1/TRPA1/CAV3/SERPINF1/PPARG/CMA1/VGF/BAIAP3/ALDOA/GPER1/ADIPOQ/IL6/FBN2/KCNB1/OAS1/TCF7L2/RBP4/ENDOG/PDE8B/CACNA2D1/PAX2/CYB561D2/PRKN/GCK/RFX6/ADIPOR1/PAX6/GATA4/ADCY5/CAMP/ADGRF5/ZBTB20/COL1A1/NPTX1/ADCY8/CARTPT/SLC2A4/FOXO1/CCN4/ABCA12/NGFR/FOXA3/FGFR4/CACNG4/PYGL/ABCC8/ASPSCR1/PDK4/CEBPA/TRPM5/NKX6-1/PTPRN2/IRS2/GPLD1/GPR142",67
"GO:0042325","regulation of phosphorylation","108/3925","412/18842",0.262135922330097,1.25838599962897,2.72010694342084,0.00469410127617302,0.0305700690576109,0.0305700690576109,"MT3/INHBA/CDC25C/ODAM/LEP/ARL2BP/JTB/CCNE2/XBP1/NHERF1/EZH2/GPRC5A/CDC6/RARRES2/FLT4/FZD7/CIB1/CD80/RASGRP1/RGS14/EGFR/DDR2/INSM1/IGF1/IL20/MMD/ERBB2/CDKN3/HMGA2/CDKN2A/CRIPTO/MST1R/ANGPT1/BARD1/MMP9/TENM1/INHA/HSPB1/TRAF2/BMP2/RSPO1/CDC25A/GPER1/ADIPOQ/ECT2/LACRT/ANGPT4/PPM1E/THPO/IL6/FGFR3/SPRY2/SASH1/DOK7/EGF/IL34/PRKAR2B/ITLN1/KIT/FBLN1/KIF14/IL13/SFRP1/FGF1/PRKN/FLT3/BLM/LDB2/PKMYT1/IFNL1/CDK5R1/PKIA/NRP1/SRCIN1/EEF1A2/IL18/TNFRSF18/EREG/PLAUR/ITGB1BP1/IFNG/ADCY8/CEP85/ELANE/FGF2/DMTN/TRIB3/CEMIP/NEDD9/PTK6/NRG1/SLIT2/FN1/AGT/PELI2/FIRRM/PRLR/S100A12/LTA/IL11/LTB/FAXDC2/C3/IL31RA/FGF7/KLHL31/TPX2/PYCARD",108
"GO:0002064","epithelial cell development","40/3925","130/18842",0.307692307692308,1.47707986281235,2.79984324990538,0.00484798121906688,0.0315365286758961,0.031536528675896,"NPHS1/CLDN5/AMOTL2/FOXJ1/NR5A2/TMEM79/SIPA1L3/CDH5/BMP5/MET/ACTA2/SRC/EZR/TMOD1/WNT7B/WNT7A/CDSN/PDE2A/TJP3/PROC/SIX3/CLDN3/PAX6/DACT2/FOXP3/CDH2/RAPGEF3/RAB25/PPP1R16B/ABCA12/PROX1/BMP6/VSIG1/PROX2/ROS1/SCX/NKX6-1/ROBO4/SPINT2/PECAM1",40
"GO:0007163","establishment or maintenance of cell polarity","53/3925","182/18842",0.291208791208791,1.3979505844474,2.76719702188879,0.00486034922323225,0.0315812985080678,0.0315812985080678,"KANK1/AMOTL2/CCR7/FOXJ1/NHERF1/CRB3/CCL21/SIPA1L3/CDH5/BRSK2/PAK1/DCHS2/GSN/EPHB1/SYNE4/RAC3/KIF25/NDC80/CCL19/DST/WNT7B/CARMIL2/BRSK1/RHOU/CFL1/RHOJ/PARD6B/SKA3/SFRP5/AQP1/LLGL2/KIF2C/TEK/GJA1/FSCN3/CENPA/MRAS/CAMSAP3/FRMD4A/SKA1/PARD6A/PHLDB2/SAPCD2/KIAA1614/GPSM2/MISP/MTCL1/AMOTL1/RHOQ/CRB2/DLG2/SPINT2/FEZ1",53
"GO:0032496","response to lipopolysaccharide","82/3925","302/18842",0.271523178807947,1.30344961403805,2.72688144303552,0.00487036210888097,0.0315979114523126,0.0315979114523126,"MPO/CCL2/CITED1/NOD2/IRAK3/CD200/CCR7/ZFP36/XBP1/OPRK1/ALPL/CYP1A1/PRKCA/HMGCS2/LBP/CD80/EDN1/CXCL5/PPBP/TNIP3/KMO/PF4/CTSG/ARID5A/SIGIRR/MMP9/HPGD/NLRP7/PLSCR4/LACRT/F2R/PPM1E/CPS1/IL6/SASH1/PENK/SNCA/VIM/CD36/GBP5/IL13/FOS/MMP3/S100A14/CAMP/EPO/SLC11A1/CX3CL1/IL18/FOXP3/CSF3/TAC1/S100A7/SELE/MAPKAPK2/TLR4/CXCL13/ABCA1/STAP1/SLC7A5/CYP27B1/BMP6/IL24/E2F1/AKAP12/LTA/CXCL10/CXCL6/ABCC8/CXCL9/NOS1/TNFSF4/SELP/IL36RN/CD6/EDNRB/HMGB2/CNR2/CCL28/LOXL1/NR4A1/PYCARD",82
"GO:0050995","negative regulation of lipid catabolic process","12/3925","27/18842",0.444444444444444,2.13355980184006,3.02346724379663,0.0048793717702112,0.0315979114523126,0.0315979114523126,"HCAR3/CIDEA/PAK4/HCAR2/ENDOU/PLIN1/ALK/CIDEC/ACACB/PDE3B/MFSD2A/GPLD1",12
"GO:0090128","regulation of synapse maturation","12/3925","27/18842",0.444444444444444,2.13355980184006,3.02346724379663,0.0048793717702112,0.0315979114523126,0.0315979114523126,"SEMA7A/ADGRB3/NRXN1/RELN/CDC20/NEFL/IGSF9/C1QL2/ARHGEF15/NEURL1/FGF7/NRN1",12
"GO:0050730","regulation of peptidyl-tyrosine phosphorylation","27/3925","80/18842",0.3375,1.62017197452229,2.85133749310152,0.00488996689938963,0.0316309431907709,0.0316309431907709,"ARL2BP/GPRC5A/CD80/EGFR/IL20/ANGPT1/LACRT/ANGPT4/IL6/FGFR3/DOK7/KIT/IL13/SFRP1/FLT3/IFNL1/SRCIN1/IL18/TNFRSF18/IFNG/DMTN/NEDD9/PTK6/NRG1/IL11/IL31RA/FGF7",27
"GO:0000022","mitotic spindle elongation","7/3925","12/18842",0.583333333333333,2.80029723991507,3.19993192388663,0.00495556087908277,0.0316990710898661,0.0316990710898661,"PRC1/BIRC5/KIF4A/RACGAP1/AURKB/CDCA8/KIF23",7
"GO:0007620","copulation","7/3925","12/18842",0.583333333333333,2.80029723991507,3.19993192388663,0.00495556087908277,0.0316990710898661,0.0316990710898661,"TACR1/ABAT/TAC1/AVPR1A/PI3/EDNRB/SERPINA5",7
"GO:0010919","regulation of inositol phosphate biosynthetic process","7/3925","12/18842",0.583333333333333,2.80029723991507,3.19993192388663,0.00495556087908277,0.0316990710898661,0.0316990710898661,"PTH1R/P2RY6/GPER1/SNCA/LHCGR/ADCYAP1R1/NTSR1",7
"GO:0014831","gastro-intestinal system smooth muscle contraction","7/3925","12/18842",0.583333333333333,2.80029723991507,3.19993192388663,0.00495556087908277,0.0316990710898661,0.0316990710898661,"NMU/HTR1D/SPX/KIT/PTGER3/SCN11A/SULF1",7
"GO:0021559","trigeminal nerve development","7/3925","12/18842",0.583333333333333,2.80029723991507,3.19993192388663,0.00495556087908277,0.0316990710898661,0.0316990710898661,"PLXNA3/POU4F1/SEMA3A/SEMA3F/TIFAB/NRP1/PLXNA4",7
"GO:0032230","positive regulation of synaptic transmission, GABAergic","7/3925","12/18842",0.583333333333333,2.80029723991507,3.19993192388663,0.00495556087908277,0.0316990710898661,0.0316990710898661,"TACR1/HAP1/NRXN1/ZDHHC12/TAC1/ADRA1A/NLGN1",7
"GO:0051443","positive regulation of ubiquitin-protein transferase activity","7/3925","12/18842",0.583333333333333,2.80029723991507,3.19993192388663,0.00495556087908277,0.0316990710898661,0.0316990710898661,"ARRDC4/UBE2C/UBE2S/CDC20/ARRDC3/CDC14B/MAGEC2",7
"GO:0071493","cellular response to UV-B","7/3925","12/18842",0.583333333333333,2.80029723991507,3.19993192388663,0.00495556087908277,0.0316990710898661,0.0316990710898661,"MAP3K20/MFAP4/MME/NLRP1/CRIP1/HYAL3/HYAL1",7
"GO:0072672","neutrophil extravasation","7/3925","12/18842",0.583333333333333,2.80029723991507,3.19993192388663,0.00495556087908277,0.0316990710898661,0.0316990710898661,"MDK/PRTN3/CD177/ADAM8/XG/FUT7/PECAM1",7
"GO:1990504","dense core granule exocytosis","7/3925","12/18842",0.583333333333333,2.80029723991507,3.19993192388663,0.00495556087908277,0.0316990710898661,0.0316990710898661,"STXBP2/CADPS/UNC13C/BAIAP3/STXBP1/RAB3A/UNC13A",7
"GO:0008585","female gonad development","21/3925","58/18842",0.362068965517241,1.73811552822315,2.88785484056254,0.00497259426147338,0.0317672692161436,0.0317672692161436,"INHBA/LEP/AMH/NR5A2/WT1/INHA/ZFPM2/BMPR1B/MMP19/LSM14B/KIT/ROBO2/PDGFRA/EREG/CGA/LHCGR/SLIT2/NPR2/MMP14/SLIT3/HYAL3",21
"GO:0008277","regulation of G protein-coupled receptor signaling pathway","46/3925","154/18842",0.298701298701299,1.43391843824965,2.77343577260419,0.00497725843893721,0.0317672692161436,0.0317672692161436,"SLC24A4/APLP1/KLK5/PRKCA/RGS2/CAV2/RGS4/EDN1/GAS2L2/RAMP2/PALM/RGS14/ADRB2/DRD2/GRK5/GPRASP1/PDE3A/GPER1/PDE2A/SNCA/KCTD12/GNG4/NRXN1/MGLL/RGS19/PDE3B/GPR158/CAMK2A/SAG/NMT2/ADM/RAMP1/CHGA/RGS6/KCTD8/KCTD16/MRAP/SLIT2/ACKR5/NOS1/RGS8/SLIT3/GRK3/C3/FRMPD1/PKD2",46
"GO:0086005","ventricular cardiac muscle cell action potential","15/3925","37/18842",0.405405405405405,1.9461525219487,2.95499264953991,0.00501455469429665,0.0319698686324095,0.0319698686324095,"KCNH2/CASQ2/CAV3/KCNJ3/ANK2/SCN5A/CTNNA3/KCNE1/SCN3B/KCNE4/CAV1/BIN1/SCN2B/NOS1/KCNJ8",15
"GO:0046620","regulation of organ growth","24/3925","69/18842",0.347826086956522,1.66974245361396,2.85888439832522,0.00503790793788604,0.0320832256619579,0.0320832256619579,"NOG/DUSP6/RGS2/TGFBR3/PAK1/RGS4/EDN1/PPARA/IGF1/CAV3/WT1/IGF2/CCNB1/ZFPM2/SLC6A4/RBP4/CDK1/ACACB/BASP1/TBX20/AKAP6/FGF2/NRG1/PROX1",24
"GO:0072676","lymphocyte migration","33/3925","103/18842",0.320388349514563,1.53802733287985,2.80854124735342,0.00505814602077695,0.0321765156260916,0.0321765156260916,"CCL2/FADD/CD200/CCR7/CCL21/GATA3/CCR6/GCSAML/GPR15/RET/ARTN/CCL7/CH25H/CXCL11/ADAM8/S1PR1/JAM2/CXCL17/XG/S100A7/MYO1G/CXCL12/NEDD9/CXCL13/ASCL2/CCL20/APOD/CXCL10/SAA1/CXCR3/FUT7/GNAI1/PYCARD",33
"GO:0003254","regulation of membrane depolarization","19/3925","51/18842",0.372549019607843,1.78842512801299,2.89202244719095,0.00516216577711333,0.0327658085764514,0.0327658085764514,"SRC/ALB/MYOC/CAV3/HCN2/KISS1R/MLLT11/SCN5A/DCN/CLCN2/BOK/SCN3B/PARP1/IFI6/HCN1/KISS1/FHL1/SCN2B/NTSR1",19
"GO:0071320","cellular response to cAMP","19/3925","51/18842",0.372549019607843,1.78842512801299,2.89202244719095,0.00516216577711333,0.0327658085764514,0.0327658085764514,"SLC26A3/CFTR/SLC8A3/WT1/SLC5A5/HCN2/CPS1/PENK/AQP1/PDE2A/TIFAB/KCNE1/RAPGEF3/AKAP6/CRHBP/DMTN/HCN1/SCX/PKD2",19
"GO:0097623","potassium ion export across plasma membrane","11/3925","24/18842",0.458333333333333,2.20023354564756,3.01797550132112,0.00523850946984899,0.033177226642377,0.033177226642377,"KCNH2/WNK4/KCNB1/KCNIP1/KCNA5/ANO6/KCNT2/KCNE1/KCNE4/KCNIP2/KCNA2",11
"GO:1901381","positive regulation of potassium ion transmembrane transport","11/3925","24/18842",0.458333333333333,2.20023354564756,3.01797550132112,0.00523850946984899,0.033177226642377,0.033177226642377,"KCNH2/OPRK1/ATP1B2/ANK2/ANO6/KCNE1/AKAP6/FHL1/KCNIP2/KCNC2/KCNJ2",11
"GO:0150116","regulation of cell-substrate junction organization","25/3925","73/18842",0.342465753424658,1.64401012128087,2.82790370019509,0.00535414598195202,0.0338723279319756,0.0338723279319756,"ARHGAP6/PAK4/GPM6B/RAB40C/ACVRL1/PIK3R1/SRC/MYOC/FAM107A/RHOU/CFL1/TEK/SFRP1/CAMSAP3/NRP1/FERMT2/ITGB1BP1/LAMTOR2/DMTN/PHLDB2/DLC1/RHOD/APOD/MMP14/GREM1",25
"GO:0045860","positive regulation of protein kinase activity","37/3925","119/18842",0.310924369747899,1.49259540758979,2.76507669058839,0.00544215425349285,0.0343586858219007,0.0343586858219007,"MT3/LEP/JTB/EZH2/CIB1/RASGRP1/DDR2/IGF1/MMD/ERBB2/HMGA2/CRIPTO/MST1R/ANGPT1/TENM1/TRAF2/ECT2/SASH1/DOK7/PRKAR2B/KIF14/FGF1/FLT3/SRCIN1/EREG/ITGB1BP1/ADCY8/ELANE/FGF2/CEMIP/NEDD9/NRG1/PRLR/S100A12/LTA/LTB/TPX2",37
"GO:0042448","progesterone metabolic process","8/3925","15/18842",0.533333333333333,2.56027176220807,3.10089012072081,0.00550186468465189,0.0343586858219007,0.0343586858219007,"AKR1C3/CYP46A1/HSD3B1/AKR1C2/EGR1/DHRS9/ADM/AKR1C1",8
"GO:0061548","ganglion development","8/3925","15/18842",0.533333333333333,2.56027176220807,3.10089012072081,0.00550186468465189,0.0343586858219007,0.0343586858219007,"SEMA3A/RGS4/SEMA3F/INSM1/TUBB3/SIX4/NRP1/ASCL1",8
"GO:0070268","cornification","8/3925","15/18842",0.533333333333333,2.56027176220807,3.10089012072081,0.00550186468465189,0.0343586858219007,0.0343586858219007,"SPRR2E/KLK5/CASP14/CDSN/LIPN/CERS3/PI3/FLG",8
"GO:0072079","nephron tubule formation","8/3925","15/18842",0.533333333333333,2.56027176220807,3.10089012072081,0.00550186468465189,0.0343586858219007,0.0343586858219007,"NOG/GATA3/IRX1/GDNF/OSR1/SIX4/PAX2/GREM1",8
"GO:1900006","positive regulation of dendrite development","8/3925","15/18842",0.533333333333333,2.56027176220807,3.10089012072081,0.00550186468465189,0.0343586858219007,0.0343586858219007,"VLDLR/EZH2/PTN/BMP5/PACSIN1/ALK/ZDHHC15/LRP8",8
"GO:1903236","regulation of leukocyte tethering or rolling","8/3925","15/18842",0.533333333333333,2.56027176220807,3.10089012072081,0.00550186468465189,0.0343586858219007,0.0343586858219007,"CCL21/SELE/ELANE/CXCL12/SELP/ST3GAL4/CCL28/FUT7",8
"GO:0031630","regulation of synaptic vesicle fusion to presynaptic active zone membrane","10/3925","21/18842",0.476190476190476,2.28595693054292,3.02444564523998,0.00551457802665212,0.0343586858219007,0.0343586858219007,"SYT1/SYT5/STXBP1/RAB3A/CPLX2/DOC2B/SYT9/SYT13/DOC2A/PRRT2",10
"GO:0034375","high-density lipoprotein particle remodeling","10/3925","21/18842",0.476190476190476,2.28595693054292,3.02444564523998,0.00551457802665212,0.0343586858219007,0.0343586858219007,"APOA1/LCAT/PNLIPRP2/PNLIPRP3/PLTP/LIPC/CETP/LPL/ABCA5/PLA2G3",10
"GO:0036376","sodium ion export across plasma membrane","10/3925","21/18842",0.476190476190476,2.28595693054292,3.02444564523998,0.00551457802665212,0.0343586858219007,0.0343586858219007,"SLC4A4/FXYD6/ATP1A4/ATP1B2/ATP1A3/FXYD2/ATP1A2/ATP4A/ATP12A/FXYD1",10
